"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"11866",1983-06-27,NA,NA,NA,NA,120.52
"11867",1983-06-28,NA,NA,NA,NA,151.33
"11868",1983-06-29,NA,NA,NA,NA,145.83
"11869",1983-06-30,NA,NA,NA,NA,134.51
"11870",1983-07-01,NA,NA,NA,NA,NA
"11871",1983-07-02,NA,NA,NA,NA,NA
"11872",1983-07-03,NA,NA,NA,NA,NA
"11873",1983-07-04,NA,NA,NA,NA,NA
"11874",1983-07-05,NA,NA,NA,NA,NA
"11875",1983-07-06,NA,NA,NA,NA,NA
"11876",1983-07-07,NA,NA,NA,NA,NA
"11877",1983-07-08,NA,NA,NA,NA,NA
"11878",1983-07-09,NA,NA,NA,NA,NA
"11879",1983-07-10,NA,NA,NA,NA,NA
"11880",1983-07-11,NA,NA,NA,NA,NA
"11881",1983-07-12,NA,NA,NA,NA,NA
"11882",1983-07-13,NA,NA,NA,NA,NA
"11883",1983-07-14,NA,NA,NA,NA,NA
"11884",1983-07-15,NA,NA,NA,NA,NA
"11885",1983-07-16,NA,NA,NA,NA,NA
"11886",1983-07-17,NA,NA,NA,NA,NA
"11887",1983-07-18,NA,NA,NA,NA,NA
"11888",1983-07-19,NA,NA,NA,NA,NA
"11889",1983-07-20,NA,NA,NA,NA,NA
"11890",1983-07-21,NA,NA,NA,NA,NA
"11891",1983-07-22,NA,NA,NA,NA,NA
"11892",1983-07-23,NA,NA,NA,NA,NA
"11893",1983-07-24,NA,NA,NA,NA,NA
"11894",1983-07-25,NA,NA,NA,NA,NA
"11895",1983-07-26,NA,NA,NA,NA,NA
"11896",1983-07-27,NA,NA,NA,NA,NA
"11897",1983-07-28,NA,NA,NA,NA,NA
"11898",1983-07-29,NA,NA,NA,NA,NA
"11899",1983-07-30,NA,NA,NA,NA,NA
"11900",1983-07-31,NA,NA,NA,NA,NA
"11901",1983-08-01,NA,NA,NA,NA,NA
"11902",1983-08-02,NA,NA,NA,NA,NA
"11903",1983-08-03,NA,NA,NA,NA,NA
"11904",1983-08-04,NA,NA,NA,NA,NA
"11905",1983-08-05,NA,NA,NA,NA,NA
"11906",1983-08-06,NA,NA,NA,NA,NA
"11907",1983-08-07,NA,NA,NA,NA,NA
"11908",1983-08-08,NA,NA,NA,NA,NA
"11909",1983-08-09,NA,NA,NA,NA,NA
"11910",1983-08-10,NA,NA,NA,NA,NA
"11911",1983-08-11,NA,NA,NA,NA,NA
"11912",1983-08-12,NA,NA,NA,NA,NA
"11913",1983-08-13,NA,NA,NA,NA,NA
"11914",1983-08-14,NA,NA,NA,NA,NA
"11915",1983-08-15,NA,NA,NA,NA,NA
"11916",1983-08-16,NA,NA,NA,NA,NA
"11917",1983-08-17,NA,NA,NA,NA,NA
"11918",1983-08-18,NA,NA,NA,NA,NA
"11919",1983-08-19,NA,NA,NA,NA,NA
"11920",1983-08-20,NA,NA,NA,NA,NA
"11921",1983-08-21,NA,NA,NA,NA,NA
"11922",1983-08-22,NA,NA,NA,NA,NA
"11923",1983-08-23,NA,NA,NA,NA,NA
"11924",1983-08-24,NA,NA,NA,NA,NA
"11925",1983-08-25,NA,NA,NA,NA,NA
"11926",1983-08-26,NA,NA,NA,NA,NA
"11927",1983-08-27,NA,NA,NA,NA,NA
"11928",1983-08-28,NA,NA,NA,NA,NA
"11929",1983-08-29,NA,NA,NA,NA,NA
"11930",1983-08-30,NA,NA,NA,NA,NA
"11931",1983-08-31,NA,NA,NA,NA,NA
"11932",1983-09-01,NA,NA,NA,NA,NA
"11933",1983-09-02,NA,NA,NA,NA,NA
"11934",1983-09-03,NA,NA,NA,NA,NA
"11935",1983-09-04,NA,NA,NA,NA,NA
"11936",1983-09-05,NA,NA,NA,NA,NA
"11937",1983-09-06,NA,NA,NA,NA,NA
"11938",1983-09-07,NA,NA,NA,NA,NA
"11939",1983-09-08,NA,NA,NA,NA,NA
"11940",1983-09-09,NA,NA,NA,NA,NA
"11941",1983-09-10,NA,NA,NA,NA,NA
"11942",1983-09-11,NA,NA,NA,NA,NA
"11943",1983-09-12,NA,NA,NA,NA,NA
"11944",1983-09-13,NA,NA,NA,NA,NA
"11945",1983-09-14,NA,NA,NA,NA,NA
"11946",1983-09-15,NA,NA,NA,NA,NA
"11947",1983-09-16,NA,NA,NA,NA,NA
"11948",1983-09-17,NA,NA,NA,NA,NA
"11949",1983-09-18,NA,NA,NA,NA,NA
"11950",1983-09-19,NA,NA,NA,NA,NA
"11951",1983-09-20,NA,NA,NA,NA,NA
"11952",1983-09-21,NA,NA,NA,NA,NA
"11953",1983-09-22,NA,NA,NA,NA,NA
"11954",1983-09-23,NA,NA,NA,NA,NA
"11955",1983-09-24,NA,NA,NA,NA,NA
"11956",1983-09-25,NA,NA,NA,NA,NA
"11957",1983-09-26,NA,NA,NA,NA,NA
"11958",1983-09-27,NA,NA,NA,NA,NA
"11959",1983-09-28,NA,NA,NA,NA,NA
"11960",1983-09-29,NA,NA,NA,NA,NA
"11961",1983-09-30,NA,NA,NA,NA,NA
"11962",1983-10-01,NA,NA,NA,NA,NA
"11963",1983-10-02,NA,NA,NA,NA,NA
"11964",1983-10-03,NA,NA,NA,NA,NA
"11965",1983-10-04,NA,NA,NA,NA,NA
"11966",1983-10-05,NA,NA,NA,NA,NA
"11967",1983-10-06,NA,NA,NA,NA,NA
"11968",1983-10-07,NA,NA,NA,NA,NA
"11969",1983-10-08,NA,NA,NA,NA,NA
"11970",1983-10-09,NA,NA,NA,NA,NA
"11971",1983-10-10,NA,NA,NA,NA,NA
"11972",1983-10-11,NA,NA,NA,NA,NA
"11973",1983-10-12,NA,NA,NA,NA,NA
"11974",1983-10-13,NA,NA,NA,NA,NA
"11975",1983-10-14,NA,NA,NA,NA,NA
"11976",1983-10-15,NA,NA,NA,NA,NA
"11977",1983-10-16,NA,NA,NA,NA,NA
"11978",1983-10-17,NA,NA,NA,NA,NA
"11979",1983-10-18,NA,NA,NA,NA,NA
"11980",1983-10-19,NA,NA,NA,NA,NA
"11981",1983-10-20,NA,NA,NA,NA,NA
"11982",1983-10-21,NA,NA,NA,NA,NA
"11983",1983-10-22,NA,NA,NA,NA,NA
"11984",1983-10-23,NA,NA,NA,NA,NA
"11985",1983-10-24,NA,NA,NA,NA,NA
"11986",1983-10-25,NA,NA,NA,NA,NA
"11987",1983-10-26,NA,NA,NA,NA,NA
"11988",1983-10-27,NA,NA,NA,NA,NA
"11989",1983-10-28,NA,NA,NA,NA,NA
"11990",1983-10-29,NA,NA,NA,NA,NA
"11991",1983-10-30,NA,NA,NA,NA,NA
"11992",1983-10-31,NA,NA,NA,NA,NA
"11993",1983-11-01,NA,NA,NA,NA,NA
"11994",1983-11-02,NA,NA,NA,NA,NA
"11995",1983-11-03,NA,NA,NA,NA,NA
"11996",1983-11-04,NA,NA,NA,NA,NA
"11997",1983-11-05,NA,NA,NA,NA,NA
"11998",1983-11-06,NA,NA,NA,NA,NA
"11999",1983-11-07,NA,NA,NA,NA,NA
"12000",1983-11-08,NA,NA,NA,NA,NA
"12001",1983-11-09,NA,NA,NA,NA,NA
"12002",1983-11-10,NA,NA,NA,NA,NA
"12003",1983-11-11,NA,NA,NA,NA,NA
"12004",1983-11-12,NA,NA,NA,NA,NA
"12005",1983-11-13,NA,NA,NA,NA,NA
"12006",1983-11-14,NA,NA,NA,NA,NA
"12007",1983-11-15,NA,NA,NA,NA,NA
"12008",1983-11-16,NA,NA,NA,NA,NA
"12009",1983-11-17,NA,NA,NA,NA,NA
"12010",1983-11-18,NA,NA,NA,NA,NA
"12011",1983-11-19,NA,NA,NA,NA,NA
"12012",1983-11-20,NA,NA,NA,NA,NA
"12013",1983-11-21,NA,NA,NA,NA,NA
"12014",1983-11-22,NA,NA,NA,NA,NA
"12015",1983-11-23,NA,NA,NA,NA,NA
"12016",1983-11-24,NA,NA,NA,NA,NA
"12017",1983-11-25,NA,NA,NA,NA,NA
"12018",1983-11-26,NA,NA,NA,NA,NA
"12019",1983-11-27,NA,NA,NA,NA,NA
"12020",1983-11-28,NA,NA,NA,NA,NA
"12021",1983-11-29,NA,NA,NA,NA,NA
"12022",1983-11-30,NA,NA,NA,NA,NA
"12023",1983-12-01,NA,NA,NA,NA,NA
"12024",1983-12-02,NA,NA,NA,NA,NA
"12025",1983-12-03,NA,NA,NA,NA,NA
"12026",1983-12-04,NA,NA,NA,NA,NA
"12027",1983-12-05,NA,NA,NA,NA,NA
"12028",1983-12-06,NA,NA,NA,NA,NA
"12029",1983-12-07,NA,NA,NA,NA,NA
"12030",1983-12-08,NA,NA,NA,NA,NA
"12031",1983-12-09,NA,NA,NA,NA,NA
"12032",1983-12-10,NA,NA,NA,NA,NA
"12033",1983-12-11,NA,NA,NA,NA,NA
"12034",1983-12-12,NA,NA,NA,NA,NA
"12035",1983-12-13,NA,NA,NA,NA,NA
"12036",1983-12-14,NA,NA,NA,NA,NA
"12037",1983-12-15,NA,NA,NA,NA,NA
"12038",1983-12-16,NA,NA,NA,NA,NA
"12039",1983-12-17,NA,NA,NA,NA,NA
"12040",1983-12-18,NA,NA,NA,NA,NA
"12041",1983-12-19,NA,NA,NA,NA,NA
"12042",1983-12-20,NA,NA,NA,NA,NA
"12043",1983-12-21,NA,NA,NA,NA,NA
"12044",1983-12-22,NA,NA,NA,NA,NA
"12045",1983-12-23,NA,NA,NA,NA,NA
"12046",1983-12-24,NA,NA,NA,NA,NA
"12047",1983-12-25,NA,NA,NA,NA,NA
"12048",1983-12-26,NA,NA,NA,NA,NA
"12049",1983-12-27,NA,NA,NA,NA,NA
"12050",1983-12-28,NA,NA,NA,NA,NA
"12051",1983-12-29,NA,NA,NA,NA,NA
"12052",1983-12-30,NA,NA,NA,NA,NA
"12053",1983-12-31,NA,NA,NA,NA,NA
"12054",1984-01-01,NA,NA,NA,NA,NA
"12055",1984-01-02,NA,NA,NA,NA,NA
"12056",1984-01-03,NA,NA,NA,NA,NA
"12057",1984-01-04,NA,NA,NA,NA,NA
"12058",1984-01-05,NA,NA,NA,NA,NA
"12059",1984-01-06,NA,NA,NA,NA,NA
"12060",1984-01-07,NA,NA,NA,NA,NA
"12061",1984-01-08,NA,NA,NA,NA,NA
"12062",1984-01-09,NA,NA,NA,NA,NA
"12063",1984-01-10,NA,NA,NA,NA,NA
"12064",1984-01-11,NA,NA,NA,NA,NA
"12065",1984-01-12,NA,NA,NA,NA,NA
"12066",1984-01-13,NA,NA,NA,NA,NA
"12067",1984-01-14,NA,NA,NA,NA,NA
"12068",1984-01-15,NA,NA,NA,NA,NA
"12069",1984-01-16,NA,NA,NA,NA,NA
"12070",1984-01-17,NA,NA,NA,NA,NA
"12071",1984-01-18,NA,NA,NA,NA,NA
"12072",1984-01-19,NA,NA,NA,NA,NA
"12073",1984-01-20,NA,NA,NA,NA,NA
"12074",1984-01-21,NA,NA,NA,NA,NA
"12075",1984-01-22,NA,NA,NA,NA,NA
"12076",1984-01-23,NA,NA,NA,NA,NA
"12077",1984-01-24,NA,NA,NA,NA,NA
"12078",1984-01-25,NA,NA,NA,NA,NA
"12079",1984-01-26,NA,NA,NA,NA,NA
"12080",1984-01-27,NA,NA,NA,NA,NA
"12081",1984-01-28,NA,NA,NA,NA,NA
"12082",1984-01-29,NA,NA,NA,NA,NA
"12083",1984-01-30,NA,NA,NA,NA,NA
"12084",1984-01-31,NA,NA,NA,NA,NA
"12085",1984-02-01,NA,NA,NA,NA,NA
"12086",1984-02-02,NA,NA,NA,NA,NA
"12087",1984-02-03,NA,NA,NA,NA,NA
"12088",1984-02-04,NA,NA,NA,NA,NA
"12089",1984-02-05,NA,NA,NA,NA,NA
"12090",1984-02-06,NA,NA,NA,NA,NA
"12091",1984-02-07,NA,NA,NA,NA,NA
"12092",1984-02-08,NA,NA,NA,NA,NA
"12093",1984-02-09,NA,NA,NA,NA,NA
"12094",1984-02-10,NA,NA,NA,NA,NA
"12095",1984-02-11,NA,NA,NA,NA,NA
"12096",1984-02-12,NA,NA,NA,NA,NA
"12097",1984-02-13,NA,NA,NA,NA,NA
"12098",1984-02-14,NA,NA,NA,NA,NA
"12099",1984-02-15,NA,NA,NA,NA,NA
"12100",1984-02-16,NA,NA,NA,NA,NA
"12101",1984-02-17,NA,NA,NA,NA,NA
"12102",1984-02-18,NA,NA,NA,NA,NA
"12103",1984-02-19,NA,NA,NA,NA,NA
"12104",1984-02-20,NA,NA,NA,NA,NA
"12105",1984-02-21,NA,NA,NA,NA,NA
"12106",1984-02-22,NA,NA,NA,NA,NA
"12107",1984-02-23,NA,NA,NA,NA,NA
"12108",1984-02-24,NA,NA,NA,NA,NA
"12109",1984-02-25,NA,NA,NA,NA,NA
"12110",1984-02-26,NA,NA,NA,NA,NA
"12111",1984-02-27,NA,NA,NA,NA,NA
"12112",1984-02-28,NA,NA,NA,NA,NA
"12113",1984-02-29,NA,NA,NA,NA,NA
"12114",1984-03-01,NA,NA,NA,NA,204.04
"12115",1984-03-02,NA,NA,NA,NA,251.78
"12116",1984-03-03,NA,NA,NA,NA,288.5
"12117",1984-03-04,NA,NA,NA,NA,198.13
"12118",1984-03-05,NA,NA,NA,NA,179.92
"12119",1984-03-06,NA,NA,NA,NA,183.84
"12120",1984-03-07,NA,NA,NA,NA,207.5
"12121",1984-03-08,NA,NA,NA,NA,131.55
"12122",1984-03-09,NA,NA,NA,NA,195.5
"12123",1984-03-10,NA,NA,NA,NA,186.17
"12124",1984-03-11,NA,NA,NA,NA,179.93
"12125",1984-03-12,NA,NA,NA,NA,129.95
"12126",1984-03-13,NA,NA,NA,NA,117.32
"12127",1984-03-14,NA,NA,NA,NA,107.98
"12128",1984-03-15,NA,NA,NA,NA,123.29
"12129",1984-03-16,NA,NA,NA,NA,104.66
"12130",1984-03-17,NA,NA,NA,NA,418.66
"12131",1984-03-18,NA,NA,NA,NA,342.23
"12132",1984-03-19,NA,NA,NA,NA,270.87
"12133",1984-03-20,NA,NA,NA,NA,217.71
"12134",1984-03-21,NA,NA,NA,NA,180.92
"12135",1984-03-22,NA,NA,NA,NA,151.39
"12136",1984-03-23,NA,NA,NA,NA,122.96
"12137",1984-03-24,NA,NA,NA,NA,104.66
"12138",1984-03-25,NA,NA,NA,NA,95.6
"12139",1984-03-26,NA,NA,NA,NA,83.76
"12140",1984-03-27,NA,NA,NA,NA,77.71
"12141",1984-03-28,NA,NA,NA,NA,72.38
"12142",1984-03-29,NA,NA,NA,NA,90.56
"12143",1984-03-30,NA,NA,NA,NA,153.32
"12144",1984-03-31,NA,NA,NA,NA,227.04
"12145",1984-04-01,NA,NA,NA,NA,NA
"12146",1984-04-02,NA,NA,NA,NA,NA
"12147",1984-04-03,NA,NA,NA,NA,NA
"12148",1984-04-04,NA,NA,NA,NA,NA
"12149",1984-04-05,NA,NA,NA,NA,NA
"12150",1984-04-06,NA,NA,NA,NA,NA
"12151",1984-04-07,NA,NA,NA,NA,NA
"12152",1984-04-08,NA,NA,NA,NA,NA
"12153",1984-04-09,NA,NA,NA,NA,NA
"12154",1984-04-10,NA,NA,NA,NA,NA
"12155",1984-04-11,NA,NA,NA,NA,NA
"12156",1984-04-12,NA,NA,NA,NA,NA
"12157",1984-04-13,NA,NA,NA,NA,NA
"12158",1984-04-14,NA,NA,NA,NA,NA
"12159",1984-04-15,NA,NA,NA,NA,NA
"12160",1984-04-16,NA,NA,NA,NA,NA
"12161",1984-04-17,NA,NA,NA,NA,NA
"12162",1984-04-18,NA,NA,NA,NA,NA
"12163",1984-04-19,NA,NA,NA,NA,NA
"12164",1984-04-20,NA,NA,NA,NA,NA
"12165",1984-04-21,NA,NA,NA,NA,NA
"12166",1984-04-22,NA,NA,NA,NA,NA
"12167",1984-04-23,NA,NA,NA,NA,NA
"12168",1984-04-24,NA,NA,NA,NA,NA
"12169",1984-04-25,NA,NA,NA,NA,NA
"12170",1984-04-26,NA,NA,NA,NA,NA
"12171",1984-04-27,NA,NA,NA,NA,NA
"12172",1984-04-28,NA,NA,NA,NA,NA
"12173",1984-04-29,NA,NA,NA,NA,NA
"12174",1984-04-30,NA,NA,NA,NA,NA
"12175",1984-05-01,NA,NA,NA,NA,95.34
"12176",1984-05-02,NA,NA,NA,NA,84.78
"12177",1984-05-03,NA,NA,NA,NA,74.57
"12178",1984-05-04,NA,NA,NA,NA,66.9
"12179",1984-05-05,NA,NA,NA,NA,62.67
"12180",1984-05-06,NA,NA,NA,NA,58.66
"12181",1984-05-07,NA,NA,NA,NA,51.65
"12182",1984-05-08,NA,NA,NA,NA,48.58
"12183",1984-05-09,NA,NA,NA,NA,45.76
"12184",1984-05-10,NA,NA,NA,NA,44.31
"12185",1984-05-11,NA,NA,NA,NA,41.77
"12186",1984-05-12,NA,NA,NA,NA,41.77
"12187",1984-05-13,NA,NA,NA,NA,40.15
"12188",1984-05-14,NA,NA,NA,NA,39.92
"12189",1984-05-15,NA,NA,NA,NA,39.17
"12190",1984-05-16,NA,NA,NA,NA,38.5
"12191",1984-05-17,NA,NA,NA,NA,36.03
"12192",1984-05-18,NA,NA,NA,NA,35.6
"12193",1984-05-19,NA,NA,NA,NA,46.03
"12194",1984-05-20,NA,NA,NA,NA,41.23
"12195",1984-05-21,NA,NA,NA,NA,39.85
"12196",1984-05-22,NA,NA,NA,NA,38.05
"12197",1984-05-23,NA,NA,NA,NA,37.38
"12198",1984-05-24,NA,NA,NA,NA,36.71
"12199",1984-05-25,NA,NA,NA,NA,34.67
"12200",1984-05-26,NA,NA,NA,NA,38.27
"12201",1984-05-27,NA,NA,NA,NA,34.93
"12202",1984-05-28,NA,NA,NA,NA,34.24
"12203",1984-05-29,NA,NA,NA,NA,36.24
"12204",1984-05-30,NA,NA,NA,NA,34.02
"12205",1984-05-31,NA,NA,NA,NA,33.38
"12206",1984-06-01,NA,NA,NA,NA,32.66
"12207",1984-06-02,NA,NA,NA,NA,33.19
"12208",1984-06-03,NA,NA,NA,NA,31.51
"12209",1984-06-04,NA,NA,NA,NA,30.96
"12210",1984-06-05,NA,NA,NA,NA,33.73
"12211",1984-06-06,NA,NA,NA,NA,33.33
"12212",1984-06-07,NA,NA,NA,NA,31.07
"12213",1984-06-08,NA,NA,NA,NA,30.68
"12214",1984-06-09,NA,NA,NA,NA,30.14
"12215",1984-06-10,NA,NA,NA,NA,28.9
"12216",1984-06-11,NA,NA,NA,NA,28.1
"12217",1984-06-12,NA,NA,NA,NA,26.95
"12218",1984-06-13,NA,NA,NA,NA,25.99
"12219",1984-06-14,NA,NA,NA,NA,24.36
"12220",1984-06-15,NA,NA,NA,NA,24.55
"12221",1984-06-16,NA,NA,NA,NA,25.29
"12222",1984-06-17,NA,NA,NA,NA,24.91
"12223",1984-06-18,NA,NA,NA,NA,23.29
"12224",1984-06-19,NA,NA,NA,NA,25.15
"12225",1984-06-20,NA,NA,NA,NA,24.3
"12226",1984-06-21,NA,NA,NA,NA,24.1
"12227",1984-06-22,NA,NA,NA,NA,22.46
"12228",1984-06-23,NA,NA,NA,NA,22.9
"12229",1984-06-24,NA,NA,NA,NA,25.4
"12230",1984-06-25,NA,NA,NA,NA,23.9
"12231",1984-06-26,NA,NA,NA,NA,23.4
"12232",1984-06-27,NA,NA,NA,NA,22.84
"12233",1984-06-28,NA,NA,NA,NA,25.61
"12234",1984-06-29,NA,NA,NA,NA,24.07
"12235",1984-06-30,NA,NA,NA,NA,23.57
"12236",1984-07-01,NA,NA,NA,NA,22.84
"12237",1984-07-02,NA,NA,NA,NA,22.65
"12238",1984-07-03,NA,NA,NA,NA,22.37
"12239",1984-07-04,NA,NA,NA,NA,22.68
"12240",1984-07-05,NA,NA,NA,NA,22.19
"12241",1984-07-06,NA,NA,NA,NA,21.58
"12242",1984-07-07,NA,NA,NA,NA,21.26
"12243",1984-07-08,NA,NA,NA,NA,20.48
"12244",1984-07-09,NA,NA,NA,NA,19.95
"12245",1984-07-10,NA,NA,NA,NA,19.82
"12246",1984-07-11,NA,NA,NA,NA,18.98
"12247",1984-07-12,NA,NA,NA,NA,19.55
"12248",1984-07-13,NA,NA,NA,NA,19.17
"12249",1984-07-14,NA,NA,NA,NA,20.48
"12250",1984-07-15,NA,NA,NA,NA,19.55
"12251",1984-07-16,NA,NA,NA,NA,19.94
"12252",1984-07-17,NA,NA,NA,NA,25.16
"12253",1984-07-18,NA,NA,NA,NA,26.95
"12254",1984-07-19,NA,NA,NA,NA,26.27
"12255",1984-07-20,NA,NA,NA,NA,25.96
"12256",1984-07-21,NA,NA,NA,NA,25.58
"12257",1984-07-22,NA,NA,NA,NA,27.13
"12258",1984-07-23,NA,NA,NA,NA,27.31
"12259",1984-07-24,NA,NA,NA,NA,26.21
"12260",1984-07-25,NA,NA,NA,NA,26.23
"12261",1984-07-26,NA,NA,NA,NA,26.62
"12262",1984-07-27,NA,NA,NA,NA,27.49
"12263",1984-07-28,NA,NA,NA,NA,27.42
"12264",1984-07-29,NA,NA,NA,NA,26.56
"12265",1984-07-30,NA,NA,NA,NA,28.61
"12266",1984-07-31,NA,NA,NA,NA,27.49
"12267",1984-08-01,NA,NA,NA,NA,27.15
"12268",1984-08-02,NA,NA,NA,NA,26.95
"12269",1984-08-03,NA,NA,NA,NA,27.49
"12270",1984-08-04,NA,NA,NA,NA,26.62
"12271",1984-08-05,NA,NA,NA,NA,26.24
"12272",1984-08-06,NA,NA,NA,NA,27.37
"12273",1984-08-07,NA,NA,NA,NA,26.52
"12274",1984-08-08,NA,NA,NA,NA,24.76
"12275",1984-08-09,NA,NA,NA,NA,24.66
"12276",1984-08-10,NA,NA,NA,NA,24.06
"12277",1984-08-11,NA,NA,NA,NA,22.83
"12278",1984-08-12,NA,NA,NA,NA,22.76
"12279",1984-08-13,NA,NA,NA,NA,23.04
"12280",1984-08-14,NA,NA,NA,NA,22.7
"12281",1984-08-15,NA,NA,NA,NA,22.83
"12282",1984-08-16,NA,NA,NA,NA,22.55
"12283",1984-08-17,NA,NA,NA,NA,22.56
"12284",1984-08-18,NA,NA,NA,NA,22.81
"12285",1984-08-19,NA,NA,NA,NA,22.57
"12286",1984-08-20,NA,NA,NA,NA,23.59
"12287",1984-08-21,NA,NA,NA,NA,22.76
"12288",1984-08-22,NA,NA,NA,NA,22.4
"12289",1984-08-23,NA,NA,NA,NA,22.12
"12290",1984-08-24,NA,NA,NA,NA,21.17
"12291",1984-08-25,NA,NA,NA,NA,22.76
"12292",1984-08-26,NA,NA,NA,NA,22.3
"12293",1984-08-27,NA,NA,NA,NA,23.12
"12294",1984-08-28,NA,NA,NA,NA,22.81
"12295",1984-08-29,NA,NA,NA,NA,22.54
"12296",1984-08-30,NA,NA,NA,NA,23.12
"12297",1984-08-31,NA,NA,NA,NA,23.24
"12298",1984-09-01,NA,NA,NA,NA,22.92
"12299",1984-09-02,NA,NA,NA,NA,22.54
"12300",1984-09-03,NA,NA,NA,NA,22.83
"12301",1984-09-04,NA,NA,NA,NA,22.4
"12302",1984-09-05,NA,NA,NA,NA,22.21
"12303",1984-09-06,NA,NA,NA,NA,21.89
"12304",1984-09-07,NA,NA,NA,NA,21.68
"12305",1984-09-08,NA,NA,NA,NA,22.98
"12306",1984-09-09,NA,NA,NA,NA,22.61
"12307",1984-09-10,NA,NA,NA,NA,22.43
"12308",1984-09-11,NA,NA,NA,NA,22
"12309",1984-09-12,NA,NA,NA,NA,21.96
"12310",1984-09-13,NA,NA,NA,NA,21.47
"12311",1984-09-14,NA,NA,NA,NA,22.02
"12312",1984-09-15,NA,NA,NA,NA,21.73
"12313",1984-09-16,NA,NA,NA,NA,21.64
"12314",1984-09-17,NA,NA,NA,NA,21.36
"12315",1984-09-18,NA,NA,NA,NA,21.31
"12316",1984-09-19,NA,NA,NA,NA,21.24
"12317",1984-09-20,NA,NA,NA,NA,21.01
"12318",1984-09-21,NA,NA,NA,NA,21.44
"12319",1984-09-22,NA,NA,NA,NA,21.36
"12320",1984-09-23,NA,NA,NA,NA,21.43
"12321",1984-09-24,NA,NA,NA,NA,21.71
"12322",1984-09-25,NA,NA,NA,NA,21.43
"12323",1984-09-26,NA,NA,NA,NA,21.51
"12324",1984-09-27,NA,NA,NA,NA,21.24
"12325",1984-09-28,NA,NA,NA,NA,21.7
"12326",1984-09-29,NA,NA,NA,NA,21.83
"12327",1984-09-30,NA,NA,NA,NA,21.58
"12328",1984-10-01,NA,NA,NA,NA,20.82
"12329",1984-10-02,NA,NA,NA,NA,21.35
"12330",1984-10-03,NA,NA,NA,NA,21.07
"12331",1984-10-04,NA,NA,NA,NA,20.92
"12332",1984-10-05,NA,NA,NA,NA,20.81
"12333",1984-10-06,NA,NA,NA,NA,20.63
"12334",1984-10-07,NA,NA,NA,NA,20.08
"12335",1984-10-08,NA,NA,NA,NA,20.31
"12336",1984-10-09,NA,NA,NA,NA,19.86
"12337",1984-10-10,NA,NA,NA,NA,20.34
"12338",1984-10-11,NA,NA,NA,NA,20.1
"12339",1984-10-12,NA,NA,NA,NA,19.85
"12340",1984-10-13,NA,NA,NA,NA,19.59
"12341",1984-10-14,NA,NA,NA,NA,19.37
"12342",1984-10-15,NA,NA,NA,NA,19.12
"12343",1984-10-16,NA,NA,NA,NA,22.3
"12344",1984-10-17,NA,NA,NA,NA,22.68
"12345",1984-10-18,NA,NA,NA,NA,25.2
"12346",1984-10-19,NA,NA,NA,NA,25.81
"12347",1984-10-20,NA,NA,NA,NA,30.97
"12348",1984-10-21,NA,NA,NA,NA,36.44
"12349",1984-10-22,NA,NA,NA,NA,36.41
"12350",1984-10-23,NA,NA,NA,NA,37.95
"12351",1984-10-24,NA,NA,NA,NA,38.58
"12352",1984-10-25,NA,NA,NA,NA,38.47
"12353",1984-10-26,NA,NA,NA,NA,37.84
"12354",1984-10-27,NA,NA,NA,NA,40.03
"12355",1984-10-28,NA,NA,NA,NA,39.49
"12356",1984-10-29,NA,NA,NA,NA,38.58
"12357",1984-10-30,NA,NA,NA,NA,36.41
"12358",1984-10-31,NA,NA,NA,NA,36.12
"12359",1984-11-01,NA,NA,NA,NA,36.48
"12360",1984-11-02,NA,NA,NA,NA,36.49
"12361",1984-11-03,NA,NA,NA,NA,36.08
"12362",1984-11-04,NA,NA,NA,NA,30.97
"12363",1984-11-05,NA,NA,NA,NA,30.88
"12364",1984-11-06,NA,NA,NA,NA,30.48
"12365",1984-11-07,NA,NA,NA,NA,32.53
"12366",1984-11-08,NA,NA,NA,NA,32.45
"12367",1984-11-09,NA,NA,NA,NA,32.13
"12368",1984-11-10,NA,NA,NA,NA,37.25
"12369",1984-11-11,NA,NA,NA,NA,37.15
"12370",1984-11-12,NA,NA,NA,NA,31.98
"12371",1984-11-13,NA,NA,NA,NA,30.09
"12372",1984-11-14,NA,NA,NA,NA,28.48
"12373",1984-11-15,NA,NA,NA,NA,27.94
"12374",1984-11-16,NA,NA,NA,NA,27.62
"12375",1984-11-17,NA,NA,NA,NA,27.55
"12376",1984-11-18,NA,NA,NA,NA,27.13
"12377",1984-11-19,NA,NA,NA,NA,26.76
"12378",1984-11-20,NA,NA,NA,NA,30.49
"12379",1984-11-21,NA,NA,NA,NA,26.11
"12380",1984-11-22,NA,NA,NA,NA,25.84
"12381",1984-11-23,NA,NA,NA,NA,25.52
"12382",1984-11-24,NA,NA,NA,NA,24.98
"12383",1984-11-25,NA,NA,NA,NA,24.46
"12384",1984-11-26,NA,NA,NA,NA,24.28
"12385",1984-11-27,NA,NA,NA,NA,29.3
"12386",1984-11-28,NA,NA,NA,NA,28.73
"12387",1984-11-29,NA,NA,NA,NA,29.58
"12388",1984-11-30,NA,NA,NA,NA,30.65
"12389",1984-12-01,NA,NA,NA,NA,35.97
"12390",1984-12-02,NA,NA,NA,NA,37.01
"12391",1984-12-03,NA,NA,NA,NA,35.39
