"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"550",1958-07-04,NA,NA,NA,NA,1.15
"551",1958-07-05,NA,NA,NA,NA,1.15
"552",1958-07-06,NA,NA,NA,NA,1.15
"553",1958-07-07,NA,NA,NA,NA,1.15
"554",1958-07-08,NA,NA,NA,NA,1.14
"555",1958-07-09,NA,NA,NA,NA,1.14
"556",1958-07-10,NA,NA,NA,NA,1.14
"557",1958-07-11,NA,NA,NA,NA,1.14
"558",1958-07-12,NA,NA,NA,NA,1.1
"559",1958-07-13,NA,NA,NA,NA,1.1
"560",1958-07-14,NA,NA,NA,NA,1.1
"561",1958-07-15,NA,NA,NA,NA,1.1
"562",1958-07-16,NA,NA,NA,NA,1.1
"563",1958-07-17,NA,NA,NA,NA,1.1
"564",1958-07-18,NA,NA,NA,NA,1.1
"565",1958-07-19,NA,NA,NA,NA,1.1
"566",1958-07-20,NA,NA,NA,NA,1.1
"567",1958-07-21,NA,NA,NA,NA,1.1
"568",1958-07-22,NA,NA,NA,NA,1.1
"569",1958-07-23,NA,NA,NA,NA,1.1
"570",1958-07-24,NA,NA,NA,NA,1.1
"571",1958-07-25,NA,NA,NA,NA,1.08
"572",1958-07-26,NA,NA,NA,NA,1.05
"573",1958-07-27,NA,NA,NA,NA,1
"574",1958-07-28,NA,NA,NA,NA,1
"575",1958-07-29,NA,NA,NA,NA,1
"576",1958-07-30,NA,NA,NA,NA,1
"577",1958-07-31,NA,NA,NA,NA,1
"578",1958-08-01,NA,NA,NA,NA,NA
"579",1958-08-02,NA,NA,NA,NA,NA
"580",1958-08-03,NA,NA,NA,NA,NA
"581",1958-08-04,NA,NA,NA,NA,NA
"582",1958-08-05,NA,NA,NA,NA,NA
"583",1958-08-06,NA,NA,NA,NA,NA
"584",1958-08-07,NA,NA,NA,NA,NA
"585",1958-08-08,NA,NA,NA,NA,NA
"586",1958-08-09,NA,NA,NA,NA,NA
"587",1958-08-10,NA,NA,NA,NA,NA
"588",1958-08-11,NA,NA,NA,NA,NA
"589",1958-08-12,NA,NA,NA,NA,NA
"590",1958-08-13,NA,NA,NA,NA,NA
"591",1958-08-14,NA,NA,NA,NA,NA
"592",1958-08-15,NA,NA,NA,NA,NA
"593",1958-08-16,NA,NA,NA,NA,NA
"594",1958-08-17,NA,NA,NA,NA,NA
"595",1958-08-18,NA,NA,NA,NA,NA
"596",1958-08-19,NA,NA,NA,NA,NA
"597",1958-08-20,NA,NA,NA,NA,NA
"598",1958-08-21,NA,NA,NA,NA,NA
"599",1958-08-22,NA,NA,NA,NA,NA
"600",1958-08-23,NA,NA,NA,NA,NA
"601",1958-08-24,NA,NA,NA,NA,NA
"602",1958-08-25,NA,NA,NA,NA,NA
"603",1958-08-26,NA,NA,NA,NA,NA
"604",1958-08-27,NA,NA,NA,NA,NA
"605",1958-08-28,NA,NA,NA,NA,NA
"606",1958-08-29,NA,NA,NA,NA,NA
"607",1958-08-30,NA,NA,NA,NA,NA
"608",1958-08-31,NA,NA,NA,NA,NA
"609",1958-09-01,NA,NA,NA,NA,NA
"610",1958-09-02,NA,NA,NA,NA,NA
"611",1958-09-03,NA,NA,NA,NA,NA
"612",1958-09-04,NA,NA,NA,NA,NA
"613",1958-09-05,NA,NA,NA,NA,NA
"614",1958-09-06,NA,NA,NA,NA,NA
"615",1958-09-07,NA,NA,NA,NA,NA
"616",1958-09-08,NA,NA,NA,NA,NA
"617",1958-09-09,NA,NA,NA,NA,NA
"618",1958-09-10,NA,NA,NA,NA,NA
"619",1958-09-11,NA,NA,NA,NA,NA
"620",1958-09-12,NA,NA,NA,NA,NA
"621",1958-09-13,NA,NA,NA,NA,NA
"622",1958-09-14,NA,NA,NA,NA,NA
"623",1958-09-15,NA,NA,NA,NA,NA
"624",1958-09-16,NA,NA,NA,NA,NA
"625",1958-09-17,NA,NA,NA,NA,NA
"626",1958-09-18,NA,NA,NA,NA,NA
"627",1958-09-19,NA,NA,NA,NA,NA
"628",1958-09-20,NA,NA,NA,NA,NA
"629",1958-09-21,NA,NA,NA,NA,NA
"630",1958-09-22,NA,NA,NA,NA,NA
"631",1958-09-23,NA,NA,NA,NA,NA
"632",1958-09-24,NA,NA,NA,NA,NA
"633",1958-09-25,NA,NA,NA,NA,NA
"634",1958-09-26,NA,NA,NA,NA,NA
"635",1958-09-27,NA,NA,NA,NA,NA
"636",1958-09-28,NA,NA,NA,NA,NA
"637",1958-09-29,NA,NA,NA,NA,NA
"638",1958-09-30,NA,NA,NA,NA,NA
"639",1958-10-01,NA,NA,NA,NA,NA
"640",1958-10-02,NA,NA,NA,NA,NA
"641",1958-10-03,NA,NA,NA,NA,NA
"642",1958-10-04,NA,NA,NA,NA,NA
"643",1958-10-05,NA,NA,NA,NA,NA
"644",1958-10-06,NA,NA,NA,NA,NA
"645",1958-10-07,NA,NA,NA,NA,NA
"646",1958-10-08,NA,NA,NA,NA,NA
"647",1958-10-09,NA,NA,NA,NA,NA
"648",1958-10-10,NA,NA,NA,NA,NA
"649",1958-10-11,NA,NA,NA,NA,NA
"650",1958-10-12,NA,NA,NA,NA,NA
"651",1958-10-13,NA,NA,NA,NA,NA
"652",1958-10-14,NA,NA,NA,NA,NA
"653",1958-10-15,NA,NA,NA,NA,NA
"654",1958-10-16,NA,NA,NA,NA,NA
"655",1958-10-17,NA,NA,NA,NA,NA
"656",1958-10-18,NA,NA,NA,NA,NA
"657",1958-10-19,NA,NA,NA,NA,NA
"658",1958-10-20,NA,NA,NA,NA,NA
"659",1958-10-21,NA,NA,NA,NA,NA
"660",1958-10-22,NA,NA,NA,NA,NA
"661",1958-10-23,NA,NA,NA,NA,NA
"662",1958-10-24,NA,NA,NA,NA,NA
"663",1958-10-25,NA,NA,NA,NA,NA
"664",1958-10-26,NA,NA,NA,NA,NA
"665",1958-10-27,NA,NA,NA,NA,NA
"666",1958-10-28,NA,NA,NA,NA,NA
"667",1958-10-29,NA,NA,NA,NA,NA
"668",1958-10-30,NA,NA,NA,NA,NA
"669",1958-10-31,NA,NA,NA,NA,NA
"670",1958-11-01,NA,NA,NA,NA,NA
"671",1958-11-02,NA,NA,NA,NA,NA
"672",1958-11-03,NA,NA,NA,NA,NA
"673",1958-11-04,NA,NA,NA,NA,NA
"674",1958-11-05,NA,NA,NA,NA,NA
"675",1958-11-06,NA,NA,NA,NA,NA
"676",1958-11-07,NA,NA,NA,NA,NA
"677",1958-11-08,NA,NA,NA,NA,NA
"678",1958-11-09,NA,NA,NA,NA,NA
"679",1958-11-10,NA,NA,NA,NA,NA
"680",1958-11-11,NA,NA,NA,NA,NA
"681",1958-11-12,NA,NA,NA,NA,NA
"682",1958-11-13,NA,NA,NA,NA,NA
"683",1958-11-14,NA,NA,NA,NA,NA
"684",1958-11-15,NA,NA,NA,NA,NA
"685",1958-11-16,NA,NA,NA,NA,NA
"686",1958-11-17,NA,NA,NA,NA,NA
"687",1958-11-18,NA,NA,NA,NA,NA
"688",1958-11-19,NA,NA,NA,NA,NA
"689",1958-11-20,NA,NA,NA,NA,NA
"690",1958-11-21,NA,NA,NA,NA,NA
"691",1958-11-22,NA,NA,NA,NA,NA
"692",1958-11-23,NA,NA,NA,NA,NA
"693",1958-11-24,NA,NA,NA,NA,NA
"694",1958-11-25,NA,NA,NA,NA,NA
"695",1958-11-26,NA,NA,NA,NA,NA
"696",1958-11-27,NA,NA,NA,NA,NA
"697",1958-11-28,NA,NA,NA,NA,NA
"698",1958-11-29,NA,NA,NA,NA,NA
"699",1958-11-30,NA,NA,NA,NA,NA
"700",1958-12-01,NA,NA,NA,NA,NA
"701",1958-12-02,NA,NA,NA,NA,NA
"702",1958-12-03,NA,NA,NA,NA,NA
"703",1958-12-04,NA,NA,NA,NA,NA
"704",1958-12-05,NA,NA,NA,NA,NA
"705",1958-12-06,NA,NA,NA,NA,NA
"706",1958-12-07,NA,NA,NA,NA,NA
"707",1958-12-08,NA,NA,NA,NA,NA
"708",1958-12-09,NA,NA,NA,NA,NA
"709",1958-12-10,NA,NA,NA,NA,NA
"710",1958-12-11,NA,NA,NA,NA,NA
"711",1958-12-12,NA,NA,NA,NA,NA
"712",1958-12-13,NA,NA,NA,NA,NA
"713",1958-12-14,NA,NA,NA,NA,NA
"714",1958-12-15,NA,NA,NA,NA,NA
"715",1958-12-16,NA,NA,NA,NA,NA
"716",1958-12-17,NA,NA,NA,NA,NA
"717",1958-12-18,NA,NA,NA,NA,NA
"718",1958-12-19,NA,NA,NA,NA,NA
"719",1958-12-20,NA,NA,NA,NA,NA
"720",1958-12-21,NA,NA,NA,NA,NA
"721",1958-12-22,NA,NA,NA,NA,NA
"722",1958-12-23,NA,NA,NA,NA,NA
"723",1958-12-24,NA,NA,NA,NA,NA
"724",1958-12-25,NA,NA,NA,NA,NA
"725",1958-12-26,NA,NA,NA,NA,NA
"726",1958-12-27,NA,NA,NA,NA,NA
"727",1958-12-28,NA,NA,NA,NA,NA
"728",1958-12-29,NA,NA,NA,NA,NA
"729",1958-12-30,NA,NA,NA,NA,NA
"730",1958-12-31,NA,NA,NA,NA,NA
"731",1959-01-01,NA,NA,NA,NA,NA
"732",1959-01-02,NA,NA,NA,NA,NA
"733",1959-01-03,NA,NA,NA,NA,NA
"734",1959-01-04,NA,NA,NA,NA,NA
"735",1959-01-05,NA,NA,NA,NA,NA
"736",1959-01-06,NA,NA,NA,NA,NA
"737",1959-01-07,NA,NA,NA,NA,NA
"738",1959-01-08,NA,NA,NA,NA,NA
"739",1959-01-09,NA,NA,NA,NA,NA
"740",1959-01-10,NA,NA,NA,NA,NA
"741",1959-01-11,NA,NA,NA,NA,NA
"742",1959-01-12,NA,NA,NA,NA,NA
"743",1959-01-13,NA,NA,NA,NA,NA
"744",1959-01-14,NA,NA,NA,NA,NA
"745",1959-01-15,NA,NA,NA,NA,NA
"746",1959-01-16,NA,NA,NA,NA,NA
"747",1959-01-17,NA,NA,NA,NA,NA
"748",1959-01-18,NA,NA,NA,NA,NA
"749",1959-01-19,NA,NA,NA,NA,NA
"750",1959-01-20,NA,NA,NA,NA,NA
"751",1959-01-21,NA,NA,NA,NA,NA
"752",1959-01-22,NA,NA,NA,NA,NA
"753",1959-01-23,NA,NA,NA,NA,NA
"754",1959-01-24,NA,NA,NA,NA,NA
"755",1959-01-25,NA,NA,NA,NA,NA
"756",1959-01-26,NA,NA,NA,NA,NA
"757",1959-01-27,NA,NA,NA,NA,NA
"758",1959-01-28,NA,NA,NA,NA,NA
"759",1959-01-29,NA,NA,NA,NA,NA
"760",1959-01-30,NA,NA,NA,NA,NA
"761",1959-01-31,NA,NA,NA,NA,NA
"762",1959-02-01,NA,NA,NA,NA,NA
"763",1959-02-02,NA,NA,NA,NA,NA
"764",1959-02-03,NA,NA,NA,NA,NA
"765",1959-02-04,NA,NA,NA,NA,NA
"766",1959-02-05,NA,NA,NA,NA,NA
"767",1959-02-06,NA,NA,NA,NA,NA
"768",1959-02-07,NA,NA,NA,NA,NA
"769",1959-02-08,NA,NA,NA,NA,NA
"770",1959-02-09,NA,NA,NA,NA,NA
"771",1959-02-10,NA,NA,NA,NA,NA
"772",1959-02-11,NA,NA,NA,NA,NA
"773",1959-02-12,NA,NA,NA,NA,NA
"774",1959-02-13,NA,NA,NA,NA,NA
"775",1959-02-14,NA,NA,NA,NA,NA
"776",1959-02-15,NA,NA,NA,NA,NA
"777",1959-02-16,NA,NA,NA,NA,NA
"778",1959-02-17,NA,NA,NA,NA,NA
"779",1959-02-18,NA,NA,NA,NA,NA
"780",1959-02-19,NA,NA,NA,NA,NA
"781",1959-02-20,NA,NA,NA,NA,NA
"782",1959-02-21,NA,NA,NA,NA,NA
"783",1959-02-22,NA,NA,NA,NA,0.2
"784",1959-02-23,NA,NA,NA,NA,0.2
"785",1959-02-24,NA,NA,NA,NA,0.2
"786",1959-02-25,NA,NA,NA,NA,0.2
"787",1959-02-26,NA,NA,NA,NA,0.2
"788",1959-02-27,NA,NA,NA,NA,0.2
"789",1959-02-28,NA,NA,NA,NA,0.2
"790",1959-03-01,NA,NA,NA,NA,0.2
"791",1959-03-02,NA,NA,NA,NA,0.2
"792",1959-03-03,NA,NA,NA,NA,0.2
"793",1959-03-04,NA,NA,NA,NA,0.2
"794",1959-03-05,NA,NA,NA,NA,0.2
"795",1959-03-06,NA,NA,NA,NA,0.2
"796",1959-03-07,NA,NA,NA,NA,0.2
"797",1959-03-08,NA,NA,NA,NA,0.2
"798",1959-03-09,NA,NA,NA,NA,0.2
"799",1959-03-10,NA,NA,NA,NA,0.2
"800",1959-03-11,NA,NA,NA,NA,0.2
"801",1959-03-12,NA,NA,NA,NA,0.2
"802",1959-03-13,NA,NA,NA,NA,0.2
"803",1959-03-14,NA,NA,NA,NA,0.2
"804",1959-03-15,NA,NA,NA,NA,0.2
"805",1959-03-16,NA,NA,NA,NA,0.2
"806",1959-03-17,NA,NA,NA,NA,3
"807",1959-03-18,NA,NA,NA,NA,2
"808",1959-03-19,NA,NA,NA,NA,1.6
"809",1959-03-20,NA,NA,NA,NA,1.6
"810",1959-03-21,NA,NA,NA,NA,1.8
"811",1959-03-22,NA,NA,NA,NA,2.2
"812",1959-03-23,NA,NA,NA,NA,2.2
"813",1959-03-24,NA,NA,NA,NA,2
"814",1959-03-25,NA,NA,NA,NA,1.9
"815",1959-03-26,NA,NA,NA,NA,1.9
"816",1959-03-27,NA,NA,NA,NA,1.9
"817",1959-03-28,NA,NA,NA,NA,1.8
"818",1959-03-29,NA,NA,NA,NA,1.9
"819",1959-03-30,NA,NA,NA,NA,1.9
"820",1959-03-31,NA,NA,NA,NA,1.8
"821",1959-04-01,NA,NA,NA,NA,1.7
"822",1959-04-02,NA,NA,NA,NA,1.6
"823",1959-04-03,NA,NA,NA,NA,1.6
"824",1959-04-04,NA,NA,NA,NA,1.6
"825",1959-04-05,NA,NA,NA,NA,1.8
"826",1959-04-06,NA,NA,NA,NA,1.8
"827",1959-04-07,NA,NA,NA,NA,1.8
"828",1959-04-08,NA,NA,NA,NA,1.8
"829",1959-04-09,NA,NA,NA,NA,1.8
"830",1959-04-10,NA,NA,NA,NA,1.8
"831",1959-04-11,NA,NA,NA,NA,1.8
"832",1959-04-12,NA,NA,NA,NA,1.8
"833",1959-04-13,NA,NA,NA,NA,1.8
"834",1959-04-14,NA,NA,NA,NA,1.8
"835",1959-04-15,NA,NA,NA,NA,1.7
"836",1959-04-16,NA,NA,NA,NA,1.7
"837",1959-04-17,NA,NA,NA,NA,1.7
"838",1959-04-18,NA,NA,NA,NA,1.65
"839",1959-04-19,NA,NA,NA,NA,1.7
"840",1959-04-20,NA,NA,NA,NA,1.7
"841",1959-04-21,NA,NA,NA,NA,1.7
"842",1959-04-22,NA,NA,NA,NA,2
"843",1959-04-23,NA,NA,NA,NA,1.8
"844",1959-04-24,NA,NA,NA,NA,3
"845",1959-04-25,NA,NA,NA,NA,3
"846",1959-04-26,NA,NA,NA,NA,3.5
"847",1959-04-27,NA,NA,NA,NA,3.5
"848",1959-04-28,NA,NA,NA,NA,3
"849",1959-04-29,NA,NA,NA,NA,3.5
"850",1959-04-30,NA,NA,NA,NA,3.6
"851",1959-05-01,NA,NA,NA,NA,3
"852",1959-05-02,NA,NA,NA,NA,3
"853",1959-05-03,NA,NA,NA,NA,3
"854",1959-05-04,NA,NA,NA,NA,3
"855",1959-05-05,NA,NA,NA,NA,2.9
"856",1959-05-06,NA,NA,NA,NA,2.8
"857",1959-05-07,NA,NA,NA,NA,3
"858",1959-05-08,NA,NA,NA,NA,3
"859",1959-05-09,NA,NA,NA,NA,3
"860",1959-05-10,NA,NA,NA,NA,3.5
"861",1959-05-11,NA,NA,NA,NA,3.5
"862",1959-05-12,NA,NA,NA,NA,3.2
"863",1959-05-13,NA,NA,NA,NA,3
"864",1959-05-14,NA,NA,NA,NA,3
"865",1959-05-15,NA,NA,NA,NA,2.5
"866",1959-05-16,NA,NA,NA,NA,2.5
"867",1959-05-17,NA,NA,NA,NA,2.4
"868",1959-05-18,NA,NA,NA,NA,2.4
"869",1959-05-19,NA,NA,NA,NA,2.5
"870",1959-05-20,NA,NA,NA,NA,2.4
"871",1959-05-21,NA,NA,NA,NA,2.4
"872",1959-05-22,NA,NA,NA,NA,2.3
"873",1959-05-23,NA,NA,NA,NA,2.4
"874",1959-05-24,NA,NA,NA,NA,2.8
"875",1959-05-25,NA,NA,NA,NA,2.3
"876",1959-05-26,NA,NA,NA,NA,2.2
"877",1959-05-27,NA,NA,NA,NA,2.1
"878",1959-05-28,NA,NA,NA,NA,2
"879",1959-05-29,NA,NA,NA,NA,2
"880",1959-05-30,NA,NA,NA,NA,1.9
"881",1959-05-31,NA,NA,NA,NA,1.8
"882",1959-06-01,NA,NA,NA,NA,1.8
"883",1959-06-02,NA,NA,NA,NA,1.8
"884",1959-06-03,NA,NA,NA,NA,1.8
"885",1959-06-04,NA,NA,NA,NA,1.8
"886",1959-06-05,NA,NA,NA,NA,1.74
"887",1959-06-06,NA,NA,NA,NA,1.5
"888",1959-06-07,NA,NA,NA,NA,1.2
"889",1959-06-08,NA,NA,NA,NA,1.2
"890",1959-06-09,NA,NA,NA,NA,1.1
"891",1959-06-10,NA,NA,NA,NA,1
"892",1959-06-11,NA,NA,NA,NA,1
"893",1959-06-12,NA,NA,NA,NA,1
"894",1959-06-13,NA,NA,NA,NA,1
"895",1959-06-14,NA,NA,NA,NA,1
"896",1959-06-15,NA,NA,NA,NA,1
"897",1959-06-16,NA,NA,NA,NA,1
"898",1959-06-17,NA,NA,NA,NA,1
"899",1959-06-18,NA,NA,NA,NA,0.9
"900",1959-06-19,NA,NA,NA,NA,0.8
"901",1959-06-20,NA,NA,NA,NA,0.8
"902",1959-06-21,NA,NA,NA,NA,0.8
"903",1959-06-22,NA,NA,NA,NA,0.8
"904",1959-06-23,NA,NA,NA,NA,NA
"905",1959-06-24,NA,NA,NA,NA,NA
"906",1959-06-25,NA,NA,NA,NA,NA
"907",1959-06-26,NA,NA,NA,NA,NA
"908",1959-06-27,NA,NA,NA,NA,NA
"909",1959-06-28,NA,NA,NA,NA,NA
"910",1959-06-29,NA,NA,NA,NA,NA
"911",1959-06-30,NA,NA,NA,NA,NA
"912",1959-07-01,NA,NA,NA,NA,0.6
"913",1959-07-02,NA,NA,NA,NA,0.6
"914",1959-07-03,NA,NA,NA,NA,0.6
"915",1959-07-04,NA,NA,NA,NA,0.65
"916",1959-07-05,NA,NA,NA,NA,0.6
"917",1959-07-06,NA,NA,NA,NA,0.6
"918",1959-07-07,NA,NA,NA,NA,0.6
"919",1959-07-08,NA,NA,NA,NA,0.55
"920",1959-07-09,NA,NA,NA,NA,0.52
"921",1959-07-10,NA,NA,NA,NA,0.5
"922",1959-07-11,NA,NA,NA,NA,0.5
"923",1959-07-12,NA,NA,NA,NA,0.3
"924",1959-07-13,NA,NA,NA,NA,0.3
"925",1959-07-14,NA,NA,NA,NA,0.2
"926",1959-07-15,NA,NA,NA,NA,0.2
"927",1959-07-16,NA,NA,NA,NA,0.2
"928",1959-07-17,NA,NA,NA,NA,0.2
"929",1959-07-18,NA,NA,NA,NA,0.2
"930",1959-07-19,NA,NA,NA,NA,0.2
"931",1959-07-20,NA,NA,NA,NA,0.2
"932",1959-07-21,NA,NA,NA,NA,0.19
"933",1959-07-22,NA,NA,NA,NA,0.18
"934",1959-07-23,NA,NA,NA,NA,0.17
"935",1959-07-24,NA,NA,NA,NA,0.17
"936",1959-07-25,NA,NA,NA,NA,0.16
"937",1959-07-26,NA,NA,NA,NA,0.15
"938",1959-07-27,NA,NA,NA,NA,0.15
"939",1959-07-28,NA,NA,NA,NA,0.14
"940",1959-07-29,NA,NA,NA,NA,0.14
"941",1959-07-30,NA,NA,NA,NA,0.14
"942",1959-07-31,NA,NA,NA,NA,0.14
"943",1959-08-01,NA,NA,NA,NA,0.12
"944",1959-08-02,NA,NA,NA,NA,0.12
"945",1959-08-03,NA,NA,NA,NA,0.12
"946",1959-08-04,NA,NA,NA,NA,0.12
"947",1959-08-05,NA,NA,NA,NA,0.1
"948",1959-08-06,NA,NA,NA,NA,0.09
"949",1959-08-07,NA,NA,NA,NA,0.08
"950",1959-08-08,NA,NA,NA,NA,0.08
"951",1959-08-09,NA,NA,NA,NA,0.08
"952",1959-08-10,NA,NA,NA,NA,0.08
"953",1959-08-11,NA,NA,NA,NA,0.08
"954",1959-08-12,NA,NA,NA,NA,0.07
"955",1959-08-13,NA,NA,NA,NA,0.07
"956",1959-08-14,NA,NA,NA,NA,0.07
"957",1959-08-15,NA,NA,NA,NA,0.07
"958",1959-08-16,NA,NA,NA,NA,0.07
"959",1959-08-17,NA,NA,NA,NA,0.07
"960",1959-08-18,NA,NA,NA,NA,0.07
"961",1959-08-19,NA,NA,NA,NA,0.07
"962",1959-08-20,NA,NA,NA,NA,0.07
"963",1959-08-21,NA,NA,NA,NA,0.07
"964",1959-08-22,NA,NA,NA,NA,0.07
"965",1959-08-23,NA,NA,NA,NA,0.07
"966",1959-08-24,NA,NA,NA,NA,0.07
"967",1959-08-25,NA,NA,NA,NA,0.07
"968",1959-08-26,NA,NA,NA,NA,0.06
"969",1959-08-27,NA,NA,NA,NA,0.06
"970",1959-08-28,NA,NA,NA,NA,0.06
"971",1959-08-29,NA,NA,NA,NA,0.06
"972",1959-08-30,NA,NA,NA,NA,0.06
"973",1959-08-31,NA,NA,NA,NA,0.03
"974",1959-09-01,NA,NA,NA,NA,0.06
"975",1959-09-02,NA,NA,NA,NA,0.06
"976",1959-09-03,NA,NA,NA,NA,0.06
"977",1959-09-04,NA,NA,NA,NA,0.06
"978",1959-09-05,NA,NA,NA,NA,0.06
"979",1959-09-06,NA,NA,NA,NA,0.06
"980",1959-09-07,NA,NA,NA,NA,0.06
"981",1959-09-08,NA,NA,NA,NA,0.06
"982",1959-09-09,NA,NA,NA,NA,0.06
"983",1959-09-10,NA,NA,NA,NA,0.05
"984",1959-09-11,NA,NA,NA,NA,0.06
"985",1959-09-12,NA,NA,NA,NA,0.05
"986",1959-09-13,NA,NA,NA,NA,0.05
"987",1959-09-14,NA,NA,NA,NA,0.05
"988",1959-09-15,NA,NA,NA,NA,0.05
"989",1959-09-16,NA,NA,NA,NA,0.05
"990",1959-09-17,NA,NA,NA,NA,0.05
"991",1959-09-18,NA,NA,NA,NA,0.03
"992",1959-09-19,NA,NA,NA,NA,0.03
"993",1959-09-20,NA,NA,NA,NA,0.03
"994",1959-09-21,NA,NA,NA,NA,0.03
"995",1959-09-22,NA,NA,NA,NA,NA
"996",1959-09-23,NA,NA,NA,NA,NA
"997",1959-09-24,NA,NA,NA,NA,NA
"998",1959-09-25,NA,NA,NA,NA,NA
"999",1959-09-26,NA,NA,NA,NA,NA
"1000",1959-09-27,NA,NA,NA,NA,NA
"1001",1959-09-28,NA,NA,NA,NA,NA
"1002",1959-09-29,NA,NA,NA,NA,NA
"1003",1959-09-30,NA,NA,NA,NA,NA
"1004",1959-10-01,NA,NA,NA,NA,NA
"1005",1959-10-02,NA,NA,NA,NA,NA
"1006",1959-10-03,NA,NA,NA,NA,NA
"1007",1959-10-04,NA,NA,NA,NA,NA
"1008",1959-10-05,NA,NA,NA,NA,NA
"1009",1959-10-06,NA,NA,NA,NA,NA
"1010",1959-10-07,NA,NA,NA,NA,NA
"1011",1959-10-08,NA,NA,NA,NA,NA
"1012",1959-10-09,NA,NA,NA,NA,NA
"1013",1959-10-10,NA,NA,NA,NA,NA
"1014",1959-10-11,NA,NA,NA,NA,NA
"1015",1959-10-12,NA,NA,NA,NA,NA
"1016",1959-10-13,NA,NA,NA,NA,NA
"1017",1959-10-14,NA,NA,NA,NA,NA
"1018",1959-10-15,NA,NA,NA,NA,NA
"1019",1959-10-16,NA,NA,NA,NA,NA
"1020",1959-10-17,NA,NA,NA,NA,NA
"1021",1959-10-18,NA,NA,NA,NA,NA
"1022",1959-10-19,NA,NA,NA,NA,NA
"1023",1959-10-20,NA,NA,NA,NA,NA
"1024",1959-10-21,NA,NA,NA,NA,NA
"1025",1959-10-22,NA,NA,NA,NA,NA
"1026",1959-10-23,NA,NA,NA,NA,NA
"1027",1959-10-24,NA,NA,NA,NA,NA
"1028",1959-10-25,NA,NA,NA,NA,NA
"1029",1959-10-26,NA,NA,NA,NA,NA
"1030",1959-10-27,NA,NA,NA,NA,NA
"1031",1959-10-28,NA,NA,NA,NA,NA
"1032",1959-10-29,NA,NA,NA,NA,NA
"1033",1959-10-30,NA,NA,NA,NA,NA
"1034",1959-10-31,NA,NA,NA,NA,NA
"1035",1959-11-01,NA,NA,NA,NA,NA
"1036",1959-11-02,NA,NA,NA,NA,NA
"1037",1959-11-03,NA,NA,NA,NA,NA
"1038",1959-11-04,NA,NA,NA,NA,NA
"1039",1959-11-05,NA,NA,NA,NA,NA
"1040",1959-11-06,NA,NA,NA,NA,NA
"1041",1959-11-07,NA,NA,NA,NA,NA
"1042",1959-11-08,NA,NA,NA,NA,NA
"1043",1959-11-09,NA,NA,NA,NA,NA
"1044",1959-11-10,NA,NA,NA,NA,NA
"1045",1959-11-11,NA,NA,NA,NA,NA
"1046",1959-11-12,NA,NA,NA,NA,NA
"1047",1959-11-13,NA,NA,NA,NA,NA
"1048",1959-11-14,NA,NA,NA,NA,NA
"1049",1959-11-15,NA,NA,NA,NA,NA
"1050",1959-11-16,NA,NA,NA,NA,NA
"1051",1959-11-17,NA,NA,NA,NA,NA
"1052",1959-11-18,NA,NA,NA,NA,NA
"1053",1959-11-19,NA,NA,NA,NA,NA
"1054",1959-11-20,NA,NA,NA,NA,NA
"1055",1959-11-21,NA,NA,NA,NA,NA
"1056",1959-11-22,NA,NA,NA,NA,NA
"1057",1959-11-23,NA,NA,NA,NA,NA
"1058",1959-11-24,NA,NA,NA,NA,NA
"1059",1959-11-25,NA,NA,NA,NA,NA
"1060",1959-11-26,NA,NA,NA,NA,NA
"1061",1959-11-27,NA,NA,NA,NA,NA
"1062",1959-11-28,NA,NA,NA,NA,NA
"1063",1959-11-29,NA,NA,NA,NA,NA
"1064",1959-11-30,NA,NA,NA,NA,NA
"1065",1959-12-01,NA,NA,NA,NA,NA
"1066",1959-12-02,NA,NA,NA,NA,NA
"1067",1959-12-03,NA,NA,NA,NA,NA
"1068",1959-12-04,NA,NA,NA,NA,NA
"1069",1959-12-05,NA,NA,NA,NA,NA
"1070",1959-12-06,NA,NA,NA,NA,NA
"1071",1959-12-07,NA,NA,NA,NA,NA
"1072",1959-12-08,NA,NA,NA,NA,NA
"1073",1959-12-09,NA,NA,NA,NA,NA
"1074",1959-12-10,NA,NA,NA,NA,NA
"1075",1959-12-11,NA,NA,NA,NA,NA
"1076",1959-12-12,NA,NA,NA,NA,NA
"1077",1959-12-13,NA,NA,NA,NA,NA
"1078",1959-12-14,NA,NA,NA,NA,NA
"1079",1959-12-15,NA,NA,NA,NA,NA
"1080",1959-12-16,NA,NA,NA,NA,NA
"1081",1959-12-17,NA,NA,NA,NA,NA
"1082",1959-12-18,NA,NA,NA,NA,NA
"1083",1959-12-19,NA,NA,NA,NA,NA
"1084",1959-12-20,NA,NA,NA,NA,NA
"1085",1959-12-21,NA,NA,NA,NA,NA
"1086",1959-12-22,NA,NA,NA,NA,NA
"1087",1959-12-23,NA,NA,NA,NA,NA
"1088",1959-12-24,NA,NA,NA,NA,NA
"1089",1959-12-25,NA,NA,NA,NA,NA
"1090",1959-12-26,NA,NA,NA,NA,NA
"1091",1959-12-27,NA,NA,NA,NA,NA
"1092",1959-12-28,NA,NA,NA,NA,NA
"1093",1959-12-29,NA,NA,NA,NA,NA
"1094",1959-12-30,NA,NA,NA,NA,NA
"1095",1959-12-31,NA,NA,NA,NA,NA
